country_code,country_name,year,variant,population,last_updated
72,Botswana,2024,Medium,2745899.0,2025-07-02
72,Botswana,2024,Medium,2785936.0,2025-07-02
72,Botswana,2024,Medium,2824042.0,2025-07-02
72,Botswana,2024,Medium,2862425.0,2025-07-02
72,Botswana,2024,Medium,2899540.0,2025-07-02
72,Botswana,2024,Medium,2936415.0,2025-07-02
72,Botswana,2024,Medium,2972413.0,2025-07-02
72,Botswana,2024,Medium,3007857.0,2025-07-02
72,Botswana,2024,Medium,3042599.0,2025-07-02
72,Botswana,2024,Medium,3076466.0,2025-07-02
72,Botswana,2024,Medium,3110283.0,2025-07-02
72,Botswana,2024,Medium,3142997.0,2025-07-02
72,Botswana,2024,Medium,3175264.0,2025-07-02
72,Botswana,2024,Medium,3206676.0,2025-07-02
72,Botswana,2024,Medium,3238458.0,2025-07-02
72,Botswana,2024,Medium,3269571.0,2025-07-02
72,Botswana,2024,Medium,3301031.0,2025-07-02
72,Botswana,2024,Medium,3332974.0,2025-07-02
72,Botswana,2024,Medium,3364025.0,2025-07-02
72,Botswana,2024,Medium,3394199.0,2025-07-02
72,Botswana,2024,Medium,3423337.0,2025-07-02
72,Botswana,2024,Medium,3451523.0,2025-07-02
72,Botswana,2024,Medium,3479294.0,2025-07-02
72,Botswana,2024,Medium,3506861.0,2025-07-02
72,Botswana,2024,Medium,3533095.0,2025-07-02
72,Botswana,2024,Medium,3557765.0,2025-07-02
72,Botswana,2024,Medium,3582350.0,2025-07-02
72,Botswana,2024,Medium,3605828.0,2025-07-02
72,Botswana,2024,Medium,3629684.0,2025-07-02
72,Botswana,2024,Medium,3652744.0,2025-07-02
72,Botswana,2024,Medium,3672992.0,2025-07-02
72,Botswana,2024,Medium,3692943.0,2025-07-02
72,Botswana,2024,Medium,3712148.0,2025-07-02
72,Botswana,2024,Medium,3729475.0,2025-07-02
72,Botswana,2024,Medium,3745105.0,2025-07-02
72,Botswana,2024,Medium,3760253.0,2025-07-02
72,Botswana,2024,Medium,3774629.0,2025-07-02
72,Botswana,2024,Medium,3787162.0,2025-07-02
72,Botswana,2024,Medium,3799545.0,2025-07-02
72,Botswana,2024,Medium,3809949.0,2025-07-02
72,Botswana,2024,Medium,3819786.0,2025-07-02
72,Botswana,2024,Medium,3827211.0,2025-07-02
72,Botswana,2024,Medium,3834099.0,2025-07-02
72,Botswana,2024,Medium,3841631.0,2025-07-02
72,Botswana,2024,Medium,3847382.0,2025-07-02
72,Botswana,2024,Medium,3852975.0,2025-07-02
72,Botswana,2024,Medium,3858759.0,2025-07-02
72,Botswana,2024,Medium,3864312.0,2025-07-02
72,Botswana,2024,Medium,3868975.0,2025-07-02
72,Botswana,2024,Medium,3873468.0,2025-07-02
72,Botswana,2024,Medium,3876342.0,2025-07-02
72,Botswana,2024,Medium,3878085.0,2025-07-02
72,Botswana,2024,Medium,3879058.0,2025-07-02
72,Botswana,2024,Medium,3880977.0,2025-07-02
72,Botswana,2024,Medium,3882401.0,2025-07-02
72,Botswana,2024,Medium,3883810.0,2025-07-02
72,Botswana,2024,Medium,3884324.0,2025-07-02
72,Botswana,2024,Medium,3884843.0,2025-07-02
72,Botswana,2024,Medium,3885521.0,2025-07-02
72,Botswana,2024,Medium,3885363.0,2025-07-02
72,Botswana,2024,Medium,3884724.0,2025-07-02
72,Botswana,2024,Medium,3881940.0,2025-07-02
72,Botswana,2024,Medium,3877567.0,2025-07-02
72,Botswana,2024,Medium,3873650.0,2025-07-02
72,Botswana,2024,Medium,3869620.0,2025-07-02
72,Botswana,2024,Medium,3865388.0,2025-07-02
72,Botswana,2024,Medium,3861098.0,2025-07-02
72,Botswana,2024,Medium,3856237.0,2025-07-02
72,Botswana,2024,Medium,3850966.0,2025-07-02
72,Botswana,2024,Medium,3844970.0,2025-07-02
72,Botswana,2024,Medium,3839891.0,2025-07-02
748,Eswatini,2024,Medium,1236306.0,2025-07-02
748,Eswatini,2024,Medium,1249337.0,2025-07-02
748,Eswatini,2024,Medium,1263011.0,2025-07-02
748,Eswatini,2024,Medium,1276706.0,2025-07-02
748,Eswatini,2024,Medium,1289738.0,2025-07-02
748,Eswatini,2024,Medium,1302197.0,2025-07-02
748,Eswatini,2024,Medium,1314502.0,2025-07-02
748,Eswatini,2024,Medium,1327335.0,2025-07-02
748,Eswatini,2024,Medium,1339006.0,2025-07-02
748,Eswatini,2024,Medium,1350787.0,2025-07-02
748,Eswatini,2024,Medium,1362701.0,2025-07-02
748,Eswatini,2024,Medium,1374017.0,2025-07-02
748,Eswatini,2024,Medium,1384819.0,2025-07-02
748,Eswatini,2024,Medium,1395491.0,2025-07-02
748,Eswatini,2024,Medium,1405399.0,2025-07-02
748,Eswatini,2024,Medium,1415603.0,2025-07-02
748,Eswatini,2024,Medium,1425299.0,2025-07-02
748,Eswatini,2024,Medium,1434263.0,2025-07-02
748,Eswatini,2024,Medium,1443824.0,2025-07-02
748,Eswatini,2024,Medium,1452396.0,2025-07-02
748,Eswatini,2024,Medium,1460503.0,2025-07-02
748,Eswatini,2024,Medium,1468236.0,2025-07-02
748,Eswatini,2024,Medium,1476038.0,2025-07-02
748,Eswatini,2024,Medium,1483184.0,2025-07-02
748,Eswatini,2024,Medium,1489804.0,2025-07-02
748,Eswatini,2024,Medium,1496241.0,2025-07-02
748,Eswatini,2024,Medium,1502628.0,2025-07-02
748,Eswatini,2024,Medium,1508034.0,2025-07-02
748,Eswatini,2024,Medium,1513529.0,2025-07-02
748,Eswatini,2024,Medium,1518355.0,2025-07-02
748,Eswatini,2024,Medium,1522607.0,2025-07-02
748,Eswatini,2024,Medium,1526118.0,2025-07-02
748,Eswatini,2024,Medium,1529211.0,2025-07-02
748,Eswatini,2024,Medium,1532011.0,2025-07-02
748,Eswatini,2024,Medium,1534711.0,2025-07-02
748,Eswatini,2024,Medium,1537324.0,2025-07-02
748,Eswatini,2024,Medium,1539173.0,2025-07-02
748,Eswatini,2024,Medium,1539956.0,2025-07-02
748,Eswatini,2024,Medium,1540753.0,2025-07-02
748,Eswatini,2024,Medium,1541152.0,2025-07-02
748,Eswatini,2024,Medium,1541000.0,2025-07-02
748,Eswatini,2024,Medium,1540559.0,2025-07-02
748,Eswatini,2024,Medium,1539747.0,2025-07-02
748,Eswatini,2024,Medium,1538919.0,2025-07-02
748,Eswatini,2024,Medium,1537187.0,2025-07-02
748,Eswatini,2024,Medium,1535143.0,2025-07-02
748,Eswatini,2024,Medium,1532638.0,2025-07-02
748,Eswatini,2024,Medium,1530268.0,2025-07-02
748,Eswatini,2024,Medium,1527158.0,2025-07-02
748,Eswatini,2024,Medium,1523936.0,2025-07-02
748,Eswatini,2024,Medium,1520255.0,2025-07-02
748,Eswatini,2024,Medium,1515856.0,2025-07-02
748,Eswatini,2024,Medium,1511486.0,2025-07-02
748,Eswatini,2024,Medium,1506634.0,2025-07-02
748,Eswatini,2024,Medium,1501864.0,2025-07-02
748,Eswatini,2024,Medium,1497417.0,2025-07-02
748,Eswatini,2024,Medium,1492449.0,2025-07-02
748,Eswatini,2024,Medium,1487132.0,2025-07-02
748,Eswatini,2024,Medium,1481742.0,2025-07-02
748,Eswatini,2024,Medium,1475495.0,2025-07-02
748,Eswatini,2024,Medium,1469003.0,2025-07-02
748,Eswatini,2024,Medium,1461955.0,2025-07-02
748,Eswatini,2024,Medium,1454731.0,2025-07-02
748,Eswatini,2024,Medium,1447703.0,2025-07-02
748,Eswatini,2024,Medium,1440739.0,2025-07-02
748,Eswatini,2024,Medium,1433636.0,2025-07-02
748,Eswatini,2024,Medium,1426107.0,2025-07-02
748,Eswatini,2024,Medium,1418621.0,2025-07-02
748,Eswatini,2024,Medium,1410702.0,2025-07-02
748,Eswatini,2024,Medium,1403029.0,2025-07-02
748,Eswatini,2024,Medium,1395185.0,2025-07-02
748,Eswatini,2024,Medium,1387095.0,2025-07-02
748,Eswatini,2024,Medium,1378924.0,2025-07-02
748,Eswatini,2024,Medium,1370793.0,2025-07-02
748,Eswatini,2024,Medium,1362679.0,2025-07-02
748,Eswatini,2024,Medium,1354360.0,2025-07-02
748,Eswatini,2024,Medium,1345314.0,2025-07-02
426,Lesotho,2024,Medium,2324448.0,2025-07-02
426,Lesotho,2024,Medium,2350397.0,2025-07-02
426,Lesotho,2024,Medium,2376252.0,2025-07-02
426,Lesotho,2024,Medium,2402420.0,2025-07-02
426,Lesotho,2024,Medium,2428317.0,2025-07-02
426,Lesotho,2024,Medium,2454567.0,2025-07-02
426,Lesotho,2024,Medium,2480799.0,2025-07-02
426,Lesotho,2024,Medium,2506838.0,2025-07-02
426,Lesotho,2024,Medium,2533204.0,2025-07-02
426,Lesotho,2024,Medium,2559777.0,2025-07-02
426,Lesotho,2024,Medium,2586443.0,2025-07-02
426,Lesotho,2024,Medium,2613115.0,2025-07-02
426,Lesotho,2024,Medium,2640019.0,2025-07-02
426,Lesotho,2024,Medium,2666977.0,2025-07-02
426,Lesotho,2024,Medium,2693183.0,2025-07-02
426,Lesotho,2024,Medium,2719222.0,2025-07-02
426,Lesotho,2024,Medium,2745069.0,2025-07-02
426,Lesotho,2024,Medium,2770682.0,2025-07-02
426,Lesotho,2024,Medium,2796056.0,2025-07-02
426,Lesotho,2024,Medium,2821031.0,2025-07-02
426,Lesotho,2024,Medium,2845489.0,2025-07-02
426,Lesotho,2024,Medium,2869520.0,2025-07-02
426,Lesotho,2024,Medium,2893158.0,2025-07-02
426,Lesotho,2024,Medium,2916409.0,2025-07-02
426,Lesotho,2024,Medium,2939320.0,2025-07-02
426,Lesotho,2024,Medium,2961506.0,2025-07-02
426,Lesotho,2024,Medium,2982808.0,2025-07-02
426,Lesotho,2024,Medium,3003345.0,2025-07-02
426,Lesotho,2024,Medium,3023771.0,2025-07-02
426,Lesotho,2024,Medium,3043166.0,2025-07-02
426,Lesotho,2024,Medium,3061478.0,2025-07-02
426,Lesotho,2024,Medium,3078719.0,2025-07-02
426,Lesotho,2024,Medium,3095849.0,2025-07-02
426,Lesotho,2024,Medium,3111891.0,2025-07-02
426,Lesotho,2024,Medium,3127595.0,2025-07-02
426,Lesotho,2024,Medium,3142662.0,2025-07-02
426,Lesotho,2024,Medium,3157374.0,2025-07-02
426,Lesotho,2024,Medium,3171232.0,2025-07-02
426,Lesotho,2024,Medium,3184512.0,2025-07-02
426,Lesotho,2024,Medium,3197257.0,2025-07-02
426,Lesotho,2024,Medium,3208579.0,2025-07-02
426,Lesotho,2024,Medium,3219184.0,2025-07-02
426,Lesotho,2024,Medium,3228880.0,2025-07-02
426,Lesotho,2024,Medium,3238549.0,2025-07-02
426,Lesotho,2024,Medium,3248022.0,2025-07-02
426,Lesotho,2024,Medium,3257064.0,2025-07-02
426,Lesotho,2024,Medium,3265427.0,2025-07-02
426,Lesotho,2024,Medium,3273221.0,2025-07-02
426,Lesotho,2024,Medium,3279873.0,2025-07-02
426,Lesotho,2024,Medium,3285521.0,2025-07-02
426,Lesotho,2024,Medium,3290805.0,2025-07-02
426,Lesotho,2024,Medium,3295840.0,2025-07-02
426,Lesotho,2024,Medium,3299433.0,2025-07-02
426,Lesotho,2024,Medium,3302985.0,2025-07-02
426,Lesotho,2024,Medium,3306191.0,2025-07-02
426,Lesotho,2024,Medium,3308697.0,2025-07-02
426,Lesotho,2024,Medium,3310787.0,2025-07-02
426,Lesotho,2024,Medium,3311925.0,2025-07-02
426,Lesotho,2024,Medium,3312743.0,2025-07-02
426,Lesotho,2024,Medium,3312999.0,2025-07-02
426,Lesotho,2024,Medium,3312992.0,2025-07-02
426,Lesotho,2024,Medium,3312768.0,2025-07-02
426,Lesotho,2024,Medium,3311969.0,2025-07-02
426,Lesotho,2024,Medium,3311480.0,2025-07-02
426,Lesotho,2024,Medium,3310004.0,2025-07-02
426,Lesotho,2024,Medium,3308380.0,2025-07-02
426,Lesotho,2024,Medium,3306314.0,2025-07-02
426,Lesotho,2024,Medium,3304130.0,2025-07-02
426,Lesotho,2024,Medium,3301234.0,2025-07-02
426,Lesotho,2024,Medium,3297352.0,2025-07-02
426,Lesotho,2024,Medium,3293618.0,2025-07-02
426,Lesotho,2024,Medium,3289585.0,2025-07-02
426,Lesotho,2024,Medium,3284692.0,2025-07-02
426,Lesotho,2024,Medium,3279795.0,2025-07-02
426,Lesotho,2024,Medium,3274222.0,2025-07-02
426,Lesotho,2024,Medium,3268453.0,2025-07-02
426,Lesotho,2024,Medium,3262573.0,2025-07-02
516,Namibia,2024,Medium,2998153.0,2025-07-02
516,Namibia,2024,Medium,3062109.0,2025-07-02
516,Namibia,2024,Medium,3123524.0,2025-07-02
516,Namibia,2024,Medium,3182968.0,2025-07-02
516,Namibia,2024,Medium,3242841.0,2025-07-02
516,Namibia,2024,Medium,3301485.0,2025-07-02
516,Namibia,2024,Medium,3360126.0,2025-07-02
516,Namibia,2024,Medium,3419790.0,2025-07-02
516,Namibia,2024,Medium,3479202.0,2025-07-02
516,Namibia,2024,Medium,3537272.0,2025-07-02
516,Namibia,2024,Medium,3593411.0,2025-07-02
516,Namibia,2024,Medium,3650231.0,2025-07-02
516,Namibia,2024,Medium,3707528.0,2025-07-02
516,Namibia,2024,Medium,3764333.0,2025-07-02
516,Namibia,2024,Medium,3821258.0,2025-07-02
516,Namibia,2024,Medium,3879344.0,2025-07-02
516,Namibia,2024,Medium,3935017.0,2025-07-02
516,Namibia,2024,Medium,3989793.0,2025-07-02
516,Namibia,2024,Medium,4045564.0,2025-07-02
516,Namibia,2024,Medium,4101149.9999999995,2025-07-02
516,Namibia,2024,Medium,4157990.0,2025-07-02
516,Namibia,2024,Medium,4214218.0,2025-07-02
516,Namibia,2024,Medium,4272481.0,2025-07-02
516,Namibia,2024,Medium,4327441.0,2025-07-02
516,Namibia,2024,Medium,4383555.0,2025-07-02
516,Namibia,2024,Medium,4435344.0,2025-07-02
516,Namibia,2024,Medium,4485659.0,2025-07-02
516,Namibia,2024,Medium,4538942.0,2025-07-02
516,Namibia,2024,Medium,4590870.0,2025-07-02
516,Namibia,2024,Medium,4641673.0,2025-07-02
516,Namibia,2024,Medium,4691899.0,2025-07-02
516,Namibia,2024,Medium,4740289.0,2025-07-02
516,Namibia,2024,Medium,4789454.0,2025-07-02
516,Namibia,2024,Medium,4836401.0,2025-07-02
516,Namibia,2024,Medium,4881895.0,2025-07-02
516,Namibia,2024,Medium,4927040.0,2025-07-02
516,Namibia,2024,Medium,4970572.0,2025-07-02
516,Namibia,2024,Medium,5014989.0,2025-07-02
516,Namibia,2024,Medium,5055835.0,2025-07-02
516,Namibia,2024,Medium,5096224.0,2025-07-02
516,Namibia,2024,Medium,5135548.0,2025-07-02
516,Namibia,2024,Medium,5172181.0,2025-07-02
516,Namibia,2024,Medium,5207647.0,2025-07-02
516,Namibia,2024,Medium,5244767.0,2025-07-02
516,Namibia,2024,Medium,5280628.0,2025-07-02
516,Namibia,2024,Medium,5314830.0,2025-07-02
516,Namibia,2024,Medium,5346794.0,2025-07-02
516,Namibia,2024,Medium,5377110.0,2025-07-02
516,Namibia,2024,Medium,5407078.0,2025-07-02
516,Namibia,2024,Medium,5436199.0,2025-07-02
516,Namibia,2024,Medium,5463750.0,2025-07-02
516,Namibia,2024,Medium,5492525.0,2025-07-02
516,Namibia,2024,Medium,5521933.0,2025-07-02
516,Namibia,2024,Medium,5548912.0,2025-07-02
516,Namibia,2024,Medium,5574853.0,2025-07-02
516,Namibia,2024,Medium,5599970.0,2025-07-02
516,Namibia,2024,Medium,5622870.0,2025-07-02
516,Namibia,2024,Medium,5647244.0,2025-07-02
516,Namibia,2024,Medium,5670171.0,2025-07-02
516,Namibia,2024,Medium,5690912.0,2025-07-02
516,Namibia,2024,Medium,5710147.0,2025-07-02
516,Namibia,2024,Medium,5728151.0,2025-07-02
516,Namibia,2024,Medium,5745364.0,2025-07-02
516,Namibia,2024,Medium,5764374.0,2025-07-02
516,Namibia,2024,Medium,5781060.0,2025-07-02
516,Namibia,2024,Medium,5796411.0,2025-07-02
516,Namibia,2024,Medium,5809970.0,2025-07-02
516,Namibia,2024,Medium,5824368.0,2025-07-02
516,Namibia,2024,Medium,5836772.0,2025-07-02
516,Namibia,2024,Medium,5848852.0,2025-07-02
516,Namibia,2024,Medium,5859749.0,2025-07-02
516,Namibia,2024,Medium,5867810.0,2025-07-02
516,Namibia,2024,Medium,5875495.0,2025-07-02
516,Namibia,2024,Medium,5879575.0,2025-07-02
516,Namibia,2024,Medium,5884380.0,2025-07-02
516,Namibia,2024,Medium,5889803.0,2025-07-02
516,Namibia,2024,Medium,5895275.0,2025-07-02
710,South Africa,2024,Medium,63627884.0,2025-07-02
710,South Africa,2024,Medium,64386489.0,2025-07-02
710,South Africa,2024,Medium,65108150.0,2025-07-02
710,South Africa,2024,Medium,65798019.0,2025-07-02
710,South Africa,2024,Medium,66488024.00000001,2025-07-02
710,South Africa,2024,Medium,67172745.0,2025-07-02
710,South Africa,2024,Medium,67840954.0,2025-07-02
710,South Africa,2024,Medium,68481764.0,2025-07-02
710,South Africa,2024,Medium,69115395.0,2025-07-02
710,South Africa,2024,Medium,69737482.0,2025-07-02
710,South Africa,2024,Medium,70343479.0,2025-07-02
710,South Africa,2024,Medium,70939665.0,2025-07-02
710,South Africa,2024,Medium,71529839.0,2025-07-02
710,South Africa,2024,Medium,72102918.0,2025-07-02
710,South Africa,2024,Medium,72672709.0,2025-07-02
710,South Africa,2024,Medium,73226524.0,2025-07-02
710,South Africa,2024,Medium,73765793.0,2025-07-02
710,South Africa,2024,Medium,74305454.0,2025-07-02
710,South Africa,2024,Medium,74845442.0,2025-07-02
710,South Africa,2024,Medium,75378359.0,2025-07-02
710,South Africa,2024,Medium,75904667.0,2025-07-02
710,South Africa,2024,Medium,76424253.0,2025-07-02
710,South Africa,2024,Medium,76938646.0,2025-07-02
710,South Africa,2024,Medium,77460449.0,2025-07-02
710,South Africa,2024,Medium,77972860.0,2025-07-02
710,South Africa,2024,Medium,78457785.0,2025-07-02
710,South Africa,2024,Medium,78941387.0,2025-07-02
710,South Africa,2024,Medium,79413269.0,2025-07-02
710,South Africa,2024,Medium,79891157.0,2025-07-02
710,South Africa,2024,Medium,80339706.0,2025-07-02
710,South Africa,2024,Medium,80774350.0,2025-07-02
710,South Africa,2024,Medium,81214058.0,2025-07-02
710,South Africa,2024,Medium,81640795.0,2025-07-02
710,South Africa,2024,Medium,82048930.0,2025-07-02
710,South Africa,2024,Medium,82456132.0,2025-07-02
710,South Africa,2024,Medium,82860967.0,2025-07-02
710,South Africa,2024,Medium,83252708.0,2025-07-02
710,South Africa,2024,Medium,83634319.0,2025-07-02
710,South Africa,2024,Medium,84002476.0,2025-07-02
710,South Africa,2024,Medium,84372536.0,2025-07-02
710,South Africa,2024,Medium,84739794.0,2025-07-02
710,South Africa,2024,Medium,85097090.0,2025-07-02
710,South Africa,2024,Medium,85426063.0,2025-07-02
710,South Africa,2024,Medium,85757171.0,2025-07-02
710,South Africa,2024,Medium,86075622.0,2025-07-02
710,South Africa,2024,Medium,86386539.0,2025-07-02
710,South Africa,2024,Medium,86692627.0,2025-07-02
710,South Africa,2024,Medium,87021419.0,2025-07-02
710,South Africa,2024,Medium,87345556.0,2025-07-02
710,South Africa,2024,Medium,87627514.0,2025-07-02
710,South Africa,2024,Medium,87904593.0,2025-07-02
710,South Africa,2024,Medium,88187506.0,2025-07-02
710,South Africa,2024,Medium,88458788.0,2025-07-02
710,South Africa,2024,Medium,88720321.0,2025-07-02
710,South Africa,2024,Medium,88995697.0,2025-07-02
710,South Africa,2024,Medium,89269837.0,2025-07-02
710,South Africa,2024,Medium,89538075.0,2025-07-02
710,South Africa,2024,Medium,89810110.0,2025-07-02
710,South Africa,2024,Medium,90078378.0,2025-07-02
710,South Africa,2024,Medium,90338891.0,2025-07-02
710,South Africa,2024,Medium,90599232.0,2025-07-02
710,South Africa,2024,Medium,90843806.0,2025-07-02
710,South Africa,2024,Medium,91071265.0,2025-07-02
710,South Africa,2024,Medium,91321632.0,2025-07-02
710,South Africa,2024,Medium,91567059.0,2025-07-02
710,South Africa,2024,Medium,91807893.0,2025-07-02
710,South Africa,2024,Medium,92045326.0,2025-07-02
710,South Africa,2024,Medium,92276122.0,2025-07-02
710,South Africa,2024,Medium,92523281.0,2025-07-02
710,South Africa,2024,Medium,92747506.0,2025-07-02
710,South Africa,2024,Medium,92973661.0,2025-07-02
710,South Africa,2024,Medium,93197163.0,2025-07-02
710,South Africa,2024,Medium,93403800.0,2025-07-02
710,South Africa,2024,Medium,93600495.0,2025-07-02
710,South Africa,2024,Medium,93790436.0,2025-07-02
710,South Africa,2024,Medium,93996592.0,2025-07-02
710,South Africa,2024,Medium,94206139.0,2025-07-02
914,Western Africa,2024,Medium,451135981.0,2025-07-02
914,Western Africa,2024,Medium,461366676.0,2025-07-02
914,Western Africa,2024,Medium,471698900.0,2025-07-02
914,Western Africa,2024,Medium,482123387.0,2025-07-02
914,Western Africa,2024,Medium,492637600.0,2025-07-02
914,Western Africa,2024,Medium,503208872.0,2025-07-02
914,Western Africa,2024,Medium,513866748.0,2025-07-02
914,Western Africa,2024,Medium,524576806.0,2025-07-02
914,Western Africa,2024,Medium,535376069.99999994,2025-07-02
914,Western Africa,2024,Medium,546249322.0,2025-07-02
914,Western Africa,2024,Medium,557172618.0,2025-07-02
914,Western Africa,2024,Medium,568116848.0,2025-07-02
914,Western Africa,2024,Medium,579096137.0,2025-07-02
914,Western Africa,2024,Medium,590098515.0,2025-07-02
914,Western Africa,2024,Medium,601080820.0,2025-07-02
914,Western Africa,2024,Medium,612060829.0,2025-07-02
914,Western Africa,2024,Medium,623031368.0,2025-07-02
914,Western Africa,2024,Medium,633965376.0,2025-07-02
914,Western Africa,2024,Medium,644852285.0,2025-07-02
914,Western Africa,2024,Medium,655699869.0,2025-07-02
914,Western Africa,2024,Medium,666488547.0,2025-07-02
914,Western Africa,2024,Medium,677224420.0,2025-07-02
914,Western Africa,2024,Medium,687871454.0,2025-07-02
914,Western Africa,2024,Medium,698449643.0,2025-07-02
914,Western Africa,2024,Medium,708942138.0,2025-07-02
914,Western Africa,2024,Medium,719368048.0,2025-07-02
914,Western Africa,2024,Medium,729699729.0,2025-07-02
914,Western Africa,2024,Medium,739962487.0,2025-07-02
914,Western Africa,2024,Medium,750148988.0,2025-07-02
914,Western Africa,2024,Medium,760239407.0,2025-07-02
914,Western Africa,2024,Medium,770234545.0,2025-07-02
914,Western Africa,2024,Medium,780112838.0,2025-07-02
914,Western Africa,2024,Medium,789932928.0,2025-07-02
914,Western Africa,2024,Medium,799623999.0,2025-07-02
914,Western Africa,2024,Medium,809204658.0,2025-07-02
914,Western Africa,2024,Medium,818688485.0,2025-07-02
914,Western Africa,2024,Medium,828061924.0,2025-07-02
914,Western Africa,2024,Medium,837315435.0,2025-07-02
914,Western Africa,2024,Medium,846482874.0,2025-07-02
914,Western Africa,2024,Medium,855528222.0,2025-07-02
914,Western Africa,2024,Medium,864454765.0,2025-07-02
914,Western Africa,2024,Medium,873255527.0,2025-07-02
914,Western Africa,2024,Medium,881912851.0,2025-07-02
914,Western Africa,2024,Medium,890449700.0,2025-07-02
914,Western Africa,2024,Medium,898849232.0,2025-07-02
914,Western Africa,2024,Medium,907076147.0,2025-07-02
914,Western Africa,2024,Medium,915138485.0,2025-07-02
914,Western Africa,2024,Medium,923003204.0,2025-07-02
914,Western Africa,2024,Medium,930743293.0,2025-07-02
914,Western Africa,2024,Medium,938274844.0,2025-07-02
914,Western Africa,2024,Medium,945643511.0,2025-07-02
914,Western Africa,2024,Medium,952830357.0,2025-07-02
914,Western Africa,2024,Medium,959862012.0,2025-07-02
914,Western Africa,2024,Medium,966666553.0,2025-07-02
914,Western Africa,2024,Medium,973258025.0,2025-07-02
914,Western Africa,2024,Medium,979674124.0,2025-07-02
914,Western Africa,2024,Medium,985895281.0,2025-07-02
914,Western Africa,2024,Medium,991904139.0,2025-07-02
914,Western Africa,2024,Medium,997727892.0,2025-07-02
914,Western Africa,2024,Medium,1003304589.0,2025-07-02
914,Western Africa,2024,Medium,1008721500.0,2025-07-02
914,Western Africa,2024,Medium,1013875130.0,2025-07-02
914,Western Africa,2024,Medium,1018863899.0,2025-07-02
914,Western Africa,2024,Medium,1023669001.0,2025-07-02
914,Western Africa,2024,Medium,1028225968.0,2025-07-02
914,Western Africa,2024,Medium,1032589798.0,2025-07-02
914,Western Africa,2024,Medium,1036799966.0,2025-07-02
914,Western Africa,2024,Medium,1040805231.0,2025-07-02
914,Western Africa,2024,Medium,1044613240.0,2025-07-02
914,Western Africa,2024,Medium,1048210329.0,2025-07-02
914,Western Africa,2024,Medium,1051616733.0,2025-07-02
914,Western Africa,2024,Medium,1054882922.0,2025-07-02
914,Western Africa,2024,Medium,1057949851.0,2025-07-02
914,Western Africa,2024,Medium,1060880692.0,2025-07-02
914,Western Africa,2024,Medium,1063631172.0,2025-07-02
914,Western Africa,2024,Medium,1066236027.0,2025-07-02
914,Western Africa,2024,Medium,1068652779.0000001,2025-07-02
204,Benin,2024,Medium,14287903.0,2025-07-02
204,Benin,2024,Medium,14637545.0,2025-07-02
204,Benin,2024,Medium,14991374.0,2025-07-02
204,Benin,2024,Medium,15349465.0,2025-07-02
204,Benin,2024,Medium,15709362.0,2025-07-02
204,Benin,2024,Medium,16071198.0,2025-07-02
204,Benin,2024,Medium,16436642.0,2025-07-02
204,Benin,2024,Medium,16801002.0,2025-07-02
204,Benin,2024,Medium,17170859.0,2025-07-02
204,Benin,2024,Medium,17543268.0,2025-07-02
204,Benin,2024,Medium,17919607.0,2025-07-02
204,Benin,2024,Medium,18300218.0,2025-07-02
204,Benin,2024,Medium,18685045.0,2025-07-02
204,Benin,2024,Medium,19071045.0,2025-07-02
204,Benin,2024,Medium,19457954.0,2025-07-02
204,Benin,2024,Medium,19852596.0,2025-07-02
204,Benin,2024,Medium,20247342.0,2025-07-02
204,Benin,2024,Medium,20644177.0,2025-07-02
204,Benin,2024,Medium,21042351.0,2025-07-02
204,Benin,2024,Medium,21443611.0,2025-07-02
204,Benin,2024,Medium,21843663.0,2025-07-02
204,Benin,2024,Medium,22241479.0,2025-07-02
204,Benin,2024,Medium,22645813.0,2025-07-02
204,Benin,2024,Medium,23046579.0,2025-07-02
204,Benin,2024,Medium,23443698.0,2025-07-02
204,Benin,2024,Medium,23840683.0,2025-07-02
204,Benin,2024,Medium,24236532.0,2025-07-02
204,Benin,2024,Medium,24631087.0,2025-07-02
204,Benin,2024,Medium,25024602.0,2025-07-02
204,Benin,2024,Medium,25417106.0,2025-07-02
204,Benin,2024,Medium,25803583.0,2025-07-02
204,Benin,2024,Medium,26192745.0,2025-07-02
204,Benin,2024,Medium,26579505.0,2025-07-02
204,Benin,2024,Medium,26957202.0,2025-07-02
204,Benin,2024,Medium,27336715.0,2025-07-02
204,Benin,2024,Medium,27711464.0,2025-07-02
204,Benin,2024,Medium,28086680.0,2025-07-02
204,Benin,2024,Medium,28458839.0,2025-07-02
204,Benin,2024,Medium,28827565.0,2025-07-02
204,Benin,2024,Medium,29196249.0,2025-07-02
204,Benin,2024,Medium,29562446.0,2025-07-02
204,Benin,2024,Medium,29929706.0,2025-07-02
204,Benin,2024,Medium,30293272.0,2025-07-02
204,Benin,2024,Medium,30649533.0,2025-07-02
204,Benin,2024,Medium,31002446.0,2025-07-02
204,Benin,2024,Medium,31352519.0,2025-07-02
204,Benin,2024,Medium,31704892.0,2025-07-02
204,Benin,2024,Medium,32053674.0,2025-07-02
204,Benin,2024,Medium,32394445.0,2025-07-02
204,Benin,2024,Medium,32735007.0,2025-07-02
204,Benin,2024,Medium,33066216.0,2025-07-02
204,Benin,2024,Medium,33392044.0,2025-07-02
204,Benin,2024,Medium,33704836.0,2025-07-02
204,Benin,2024,Medium,34015833.0,2025-07-02
